# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20180501-20180531
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
SCREEN,START,SCREEN:START:MainActivity,7.749,3.289,3.289,670
MAP,SELECT,MAP:SELECT:Trafikinfo,4.457,2.971,2.971,661
EVENT,OPEN,EVENT:OPEN:fullscreen:traffic,2.366,1.331,1.331,323
ACTIONBAR,SELECT,ACTIONBAR:SELECT:PLAY_ICON,963,430,430,173
LIST,OPEN,LIST:OPEN:P4LIST,610,369,369,159
MAP,SELECT,MAP:SELECT:Webkamera,592,154,154,75
MAP,SELECT,MAP:SELECT:Vejarbejde,487,245,245,150
LIST,OPEN,(not set),365,276,276,140
ACTIONBAR,SELECT,ACTIONBAR:SELECT:CENTERPOSITION_ICON,343,256,256,100
NAVIGATIONMENU,OPEN,(not set),300,223,223,168
LIST,SELECT,LIST:SELECT:section:Bus - Hovedstaden,198,60,60,33
LIST,SELECT,LIST:SELECT:section:S-tog - Hovedstaden,174,69,69,34
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,170,77,77,44
EVENT,OPEN,EVENT:OPEN:fullscreen:roadwork,141,58,58,39
LIST,SELECT,LIST:SELECT:section:Twitter - Hovedstaden,83,37,37,11
LIST,SELECT,LIST:SELECT:section:Metro - Hovedstaden,82,35,35,26
LIST,SELECT,LIST:SELECT:section:Tog - Hovedstaden,81,46,46,32
LIST,SELECT,LIST:SELECT:section:Vejarbejder,79,32,32,25
MAP,SELECT,MAP:SELECT:Temperatur,63,39,39,35
EVENT,OPEN,EVENT:OPEN:fullscreen:bus,54,24,24,10
LIST,SELECT,LIST:SELECT:itemtype_Bus,54,24,24,10
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vallensbæk-S---V,46,34,34,7
LIST,SELECT,LIST:SELECT:section:Webkamera,42,21,21,15
MAP,SELECT,MAP:SELECT:Cykel/saltning,34,24,24,22
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:ABOUT_APP,30,29,29,27
LIST,SELECT,LIST:SELECT:itemtype_Traffic,29,18,18,12
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:GUIDE,26,22,22,18
LIST,SELECT,LIST:SELECT:section:Temperatur,24,14,14,10
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Langebro-NV,21,20,20,10
LIST,SELECT,LIST:SELECT:section:Rejsetider,19,14,14,11
LIST,SELECT,LIST:SELECT:section:P4 Trafik,18,17,17,14
LIST,SELECT,LIST:SELECT:itemtype_TwitterStatus,17,13,13,6
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,17,17,17,16
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Center-Boulevard,17,16,16,12
MAP,SELECT,MAP:SELECT:Trafikmeldinger,16,15,15,5
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventA,15,14,14,12
LIST,SELECT,LIST:SELECT:section:Lokaltog - Hovedstaden,15,10,10,7
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:Vintertrafik app,13,12,12,11
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47/O4-Ishøj,12,10,10,3
LIST,SELECT,LIST:SELECT:itemtype_RoadWork,11,10,10,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Allerød-S,11,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Boulevard,11,10,10,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kalvebodbroen-S,11,11,11,10
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Roskildevej,11,9,9,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Gevninge,11,8,8,5
LIST,SELECT,LIST:SELECT:itemtype_P4Area,10,10,10,9
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Karlslunde-rasteplads---S,10,10,10,4
EVENT,OPEN,EVENT:OPEN:fullscreen:metro,9,8,8,8
EVENT,OPEN,EVENT:OPEN:fullscreen:s-train,9,8,8,6
LIST,SELECT,LIST:SELECT:itemtype_Metro,9,8,8,8
LIST,SELECT,LIST:SELECT:itemtype_STrain,9,8,8,6
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:I Bike CPH App,9,9,9,8
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-SØ",9,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Solrød,9,8,8,3
LIST,SELECT,LIST:SELECT:itemtype_WebCam,8,7,7,7
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_OFF,8,8,8,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Jyllingevej,8,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kalvebod---V,8,6,6,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-SØ,8,8,8,6
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,7,7,7,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ringsted_13,7,6,6,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Høje-Tåstrup,7,7,7,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Voldgade,7,7,7,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Brådebæk,6,6,6,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Gl.-Holte,6,6,6,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Gladsaxe,6,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Fiskebæk-N,6,6,6,5
Activity,Start,Screen start: HovedstadenApplication:MainActivity,5,1,1,1
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,5,4,4,3
EVENT,OPEN,EVENT:OPEN:fullscreen:train,5,4,4,4
LIST,SELECT,LIST:SELECT:itemtype_Train,5,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Albertslund-O4,5,4,4,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bispeengbuen---SØ,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kbh.-Lufthavn-V,5,4,4,4
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-S",5,5,5,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Brøndby,5,5,5,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-S,5,5,5,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nordhavn,5,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Roskilde_10,5,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hillerød,5,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Lyngbyvej-S,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Brøndby,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slotsherrensvej,5,4,4,4
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Strandvej,4,4,4,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-142-Kpr.-Fr.-Bro-V,4,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Arnakke-NV,4,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-211-Måløv,4,3,3,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vallensbæk S - V,3,3,3,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Storebæltbroen,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Helsingør-SV,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hareskoven,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Bernstorffsvej,3,3,3,3
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Amager Boulevard,2,2,2,2
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, S",2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kalvebod - V,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Arnakke NV,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bagsværd---N,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ballerup-Boulevard---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kbh.-Lufthavn-Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Buddinge,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Algestrup-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Gedser-N,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Gedser-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hornbækvej---N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvistgård---SV,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rudbøl-grænseoverg.,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Brogårdsvej,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-201-Lyngby-Omfv.,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-265-Korsør,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-53-Skibby,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-9-Spodsbjerg,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Taastrup-V---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Viemosevej---S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vigerslevvej,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-NV,2,2,2,2
MAP,SELECT,MAP:SELECT:Vejarbejder,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Center Boulevard,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kalvebodbroen S,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, SØ",1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, Ø",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Brøndby,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Roskildevej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bakkebølle---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Brænderup,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bøjden,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Dybvad---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Langeskov-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Ringsted,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Vejen,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Horsens---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Sæby---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Lyngby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Ønslev,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Algestrup-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Rønnede-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grevinge---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Gødding---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Klovborg---SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kong-Christian-X-bro,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvanløse---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Lille-Skensved---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Læborg---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Magleby---V,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:Næstved,-Ring-Nord---V",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Odense-Syd---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-11-Horne,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-11/28-Skjern---SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-15/16-Grenaa,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Holstebro-Ø---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hundested,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-170-Kruså-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Baldersbr.-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-255-Hvalsø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-28-Hee---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-28/30-Bill.-Lufth.,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-329-Haarby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-469-Hejnsvig,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-8-Gislev-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-9-Svendborgsundbroen-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ruten,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sindal---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slangerupvej-Hillerød---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sorø---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vemmelev---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ørum-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Stillinge,1,1,1,1
WEBCAM,UNFOLLOW,"WEBCAM:UNFOLLOW:E20 København C, SØ",1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 21 Arnakke NV,1,1,1,1
