# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20180801-20180831
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Voldgade,10,10,10,6
EVENT,OPEN,EVENT:OPEN:fullscreen:train,9,9,9,5
LIST,SELECT,LIST:SELECT:itemtype_Train,9,9,9,5
LIST,SELECT,LIST:SELECT:section:Rejsetider,9,9,9,9
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_UNMUTE,9,8,8,8
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-S",9,9,9,9
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Storebæltbroen,9,7,7,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Jyllingevej,9,9,9,9
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Roskildevej,9,9,9,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Baldersbr.-V,9,8,8,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vigerslevvej,9,9,9,8
LIST,SELECT,LIST:SELECT:itemtype_P4Area,8,8,8,7
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:I Bike CPH App,8,8,8,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Boulevard,8,8,8,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Brogårdsvej,8,7,7,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Lyngbyvej-S,8,8,8,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Viemosevej---S,8,7,7,6
LIST,SELECT,LIST:SELECT:itemtype_TwitterStatus,7,7,7,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Bernstorffsvej,7,7,7,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Høje-Tåstrup,7,7,7,4
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,6,6,6,6
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_MUTE,6,6,6,6
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_DELETE,6,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Albertslund-O4,6,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Strandvej,6,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Fjelsted-Ø,6,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-S,6,5,5,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slotsherrensvej,6,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Taastrup-V---V,6,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ølsted---V,6,4,4,4
LIST,SELECT,LIST:SELECT:section:Lokaltog - Hovedstaden,5,5,5,3
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Buddinge,5,3,3,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bagsværd---N,5,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Helsingør-SV,5,4,4,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Algestrup-S,5,4,4,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Fiskebæk-N,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grønnemose-Alle---Ø,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvistgård---SV,4,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ruten,4,4,4,4
LIST,SELECT,LIST:SELECT:itemtype_String,3,1,1,1
MAP,SELECT,MAP:SELECT:Vejarbejder,3,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Gladsaxe,3,3,3,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Helsingør SV,3,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Stavreby,3,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kvistgård - NØ,3,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kvistgård - SV,3,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Søften - N,3,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Nyborg-C---S,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Salby-Ø,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Vissenbjerg-Ø,3,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Gedser-S,3,3,3,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Stavreby,3,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Fiskebækbroen-N,3,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Roskilde_10,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hundested,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Gevninge,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-265-Korsør,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Søften---N,3,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vemmelev---V,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-SØ,3,3,3,3
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_OFF,2,2,2,2
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_CATEGORIES_CHANGE,2,2,2,2
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, Ø",2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Gedser N,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Gedser S,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Allerød-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ballerup-Boulevard---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kbh.-Lufthavn-Ø,2,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-Ø",2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47/O4-Ishøj---N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Sæby---NØ,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grevinge---S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hareskoven,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Lumsås---SØ,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-22-Kalundborg,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-585-Fr.havn,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-6-Gundsømagle,2,2,2,2
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47 Lyngby,2,1,1,1
EVENT,OPEN,EVENT:OPEN:fullscreen:unknown,1,1,1,1
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventB,1,1,1,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,1,1,1,1
PLACE,OPEN,No place defined,1,1,1,1
SUBSCRIPTIONS_OVERVIEW,OPEN,SUBSCRIPTIONS_OVERVIEW:OPEN:TRAFFIC,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Bispeengbuen - SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Karlslunde rasteplads - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Karlslunde rasteplads - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Fiskebæk N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ølsted - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Voldgade,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bakkebølle---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Brodal---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Borup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kalvebodbroen-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kauslunde-V,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-N",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Lillebæltsbroen,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Ringsted,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Ejer-Bavnehøj-V---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Hylkedalbroen-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Kolding---NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Tilst,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Aalborg,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E45-Århus-V,-mod-N",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Lyngby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sandbjerg-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Graderup---NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Klippinge---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Langebro-SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Lønne---NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nivå---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nygård---V,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:Næstved,-Ring-Nord---V",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ringsted_13,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-142-Kpr.-Fr.-Bro-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Holstebro-Ø---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Viborg-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-161-Middelfart,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-181-Harboøre,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Arnakke-NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-211-Måløv,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-22-Høng,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-23-Jyderup-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-24-Gabøl---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-28-Hee---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-313-Nørre-Aaby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-315-Dalby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-40-Skagen-V-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-591-Balling,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Skive---SV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sorø---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Taulov-M50-MTX---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-NV,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Ølsted - Ø,1,1,1,1
