# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20171101-20171130
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 19 Lyngbyvej S,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Arnakke NV,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Gevninge,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Vallensbæk,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 40 Skagen V-S,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 40 Skagen Ø,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Skive - SV,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vejle N Horsensvej,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Alle NV,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Alle SØ,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Voldgade,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E20 Fjelsted Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E20 Sadderup V,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Storebæltbroen,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20/E47/O4 Ishøj - N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E45 Horsens - V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E45 Nørresundby S,2,2,2,1
WEBCAM,OPEN,"WEBCAM:OPEN:E45 Vejle N, mod S",2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E45 Vejlefjordbroen S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:E47 Helsingør SV,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Roskildevej,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Blåhøj,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Brodal---Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bøjden,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Borup-V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kalvebodbroen-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E39-Brønderslev-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sandbjerg-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Langetved,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Lumsås---NV,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Odense-MTX---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Holstebro-Ø---Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hundested,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Viborg-Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-168-Bellinge-N,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-170-Kruså-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-170-Nørreport-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-170-Rådhusg.-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-40-Skagen-Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-8-Kruså-Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-9-Langel.broen-V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Skive---NØ,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Stistrup---NV,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ålekistevej,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Kliplev - N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Kvanløse - Ø,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Odense MTX - Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Rute 11 Gredst.bro SØ,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 14 Gelsted S,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 16 Hareskoven,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Rådhusg. S,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Limfj.broen S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Rute 19 Bernstorffsvej,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Vallensbæk,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 269 Haslev,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Rute 40 Skagen V-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Rute 9 Svendborgsundbroen N,2,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Rødby Havn,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Saksborg - SØ,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Vallensbæk S - V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Viemosevej - S,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Esbjerg,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Ringsted,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20/E47 Solrød,2,2,2,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20/E47/O4 Ishøj,2,2,2,2
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Gudenåen,2,2,2,2
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Horsens - V,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Hylkedalbroen S,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Hillerød N - Ø,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Kvistgård - SV,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 11 Fjerritslev V,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 26 Tved,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 6 Gundsømagle,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 9 Bregninge,2,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rødby Havn,2,2,2,2
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_OFF,1,1,1,1
PLACE,OPEN,No place defined,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ballerup Boulevard - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Borup V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Borup Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Fjelsted V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kbh. Lufthavn Ø,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, SØ",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Langeskov V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Langeskov Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Nyborg V - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Sadderup Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Salby Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 vest for Nyborg V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Karlslunde rasteplads - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E39 Brønderslev - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E39 Brønderslev N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Dannerhøj N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Dannerhøj S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Haderslev,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Kolding - NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Brådebæk,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Humlebæk N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47/E55 Rønnede N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47/E55 Rønnede S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Gedser S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Everdrup,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Haverslev - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Hillerød N - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kolding N MTX - NØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kolding Ø - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Nordhavn,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:Næstved, Ring Nord - V",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Odense Syd - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Oksbølvej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Roskilde_10,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 11 Gredst.bro SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 11/28 Skjern - SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 14 Gelsted N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 14 Gelsted S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 15 Lind - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 15/16 Grenaa,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Krebsen SV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Krebsen V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Nibevej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Ny Nibevej N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Ny Nibevej Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 St.mesterv. NØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 St.mesterv. SV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 19 Lyngbyvej N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 211 Måløv,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 25 Løgumkloster S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 25 Vamdrup,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 255 Hvalsø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 26 Kongensbro - SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 269 Haslev,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 329 Haarby,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:Rute 405 Als, Guderup",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 507 Terndrup S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 54 Boserup skov,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 541 Hals,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 591 Balling,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 9 Svendborgsundbroen N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ruten,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Slotsherrensvej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Sorø - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Svenstrup - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Universitetsboulevarden,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vallensbæk S - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vrå - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vrå - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Østervrå - SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Allerød S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Ballerup Boulevard - V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Bjerringbro - Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Dybvad - NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Borup Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Kalvebodbroen S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Langeskov V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Nyborg C - S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Salby Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E45 Dannerhøj S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E45 Smidstrup S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Brådebæk,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Buddinge,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Gladsaxe,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Jyllingevej,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47 Ønslev,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kbh.-Lufthavn-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Sadderup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Dannerhøj-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Give---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Gørløse-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Haverslev---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Herning-nord---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hobro---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvistgård---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nykøbing-Falster---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Pårup---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-11-Fjerritslev-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-14-Gelsted-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-15-Lystrup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-180-St.mesterv.-NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-201-Lyngby-Omfv.,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-23-Jyderup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-25-Gabøl---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-55-Løkken---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-8-Alssundbroen-Ø---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-9-Ringe-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-9-Svendborgsundbroen-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Svenstrup---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Visby---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ørum-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Industrivej,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Knivsbjerg - N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Kvistgård - SV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Langetved,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Lille Skensved - V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Odense Syd - V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 142 Kpr. Fr. Bro V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 15 Lystrup V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 15 Lystrup Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 16 Randers,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 16 Viborg V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 161 Middelfart,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 165 Bullerup,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 168 Bellinge S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 19 Brogårdsvej,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Arnakke NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Brøndby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Gevninge,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 24 Gabøl - V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 25 Løgumkloster S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 255 Hvalsø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 26 Tved,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 43 Hillerslev S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 435 Solvig,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 585 Fr.havn,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 8 Kruså V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Ruten,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Svenstrup - N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Universitetsboulevarden,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Vejlefjordbro nord,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Albertslund O4,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Kauslunde Ø,1,1,1,1
WEBCAM,UNFOLLOW,"WEBCAM:UNFOLLOW:E20 København C, N",1,1,1,1
