# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20170301-20170331
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
SCREEN,START,SCREEN:START:MainActivity,110.081,41.375,41.375,10.165
MAP,SELECT,MAP:SELECT:Trafikmeldinger,99.025,41.197,41.197,10.137
EVENT,OPEN,EVENT:OPEN:fullscreen:traffic,34.779,18.193,18.193,5.091
MAP,SELECT,MAP:SELECT:Webkamera,19.951,5.438,5.438,2.846
MAP,SELECT,MAP:SELECT:Vejarbejder,8.214,4.326,4.326,2.812
ACTIONBAR,SELECT,ACTIONBAR:SELECT:CENTERPOSITION_ICON,7.263,4.044,4.044,2.040
NAVIGATIONMENU,OPEN,(not set),5.052,3.275,3.275,2.253
LIST,OPEN,(not set),4.742,3.291,3.291,1.794
LIST,SELECT,LIST:SELECT:section:Trafikmeldinger,4.126,1.943,1.943,1.043
MAP,SELECT,MAP:SELECT:Pladser,2.738,1.474,1.474,1.160
EVENT,OPEN,EVENT:OPEN:fullscreen:roadwork,2.625,1.263,1.263,967
Activity,Start,Screen start: TrafikinfoApplication:MainActivity,1.547,660,660,123
LIST,SELECT,LIST:SELECT:section:P4 Trafik,1.514,582,582,290
App,Start,App start: TrafikinfoApplication,1.497,403,403,20
ACTIONBAR,SELECT,ACTIONBAR:SELECT:PLAY_ICON,1.276,1.019,1.019,751
LIST,SELECT,LIST:SELECT:section:Vejarbejder,1.183,619,619,547
WEBCAM,OPEN,N/A,1.111,761,761,524
LIST,SELECT,LIST:SELECT:section:Rejsetider,935,356,356,290
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_ON,751,631,631,524
LIST,SELECT,LIST:SELECT:section:Webkamera,749,299,299,274
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,590,534,534,458
EVENT,OPEN,EVENT:OPEN:fullscreen:ferry,538,486,486,352
views,entered,Area/MapChange/Trafikmeldinger,526,347,347,100
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:P4_AUTOPLAY_OFF,499,404,404,324
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_OFF,417,377,377,313
LIST,SELECT,LIST:SELECT:section:Bro og Tunnel,389,221,221,201
LIST,SELECT,LIST:SELECT:section:Pladser,354,154,154,145
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventA,328,275,275,232
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:GUIDE,285,238,238,217
LIST,SELECT,LIST:SELECT:section:Færger,268,161,161,149
WEBCAM,OPEN,WEBCAM:OPEN:E20 Fjelsted Ø,257,212,212,162
WEBCAM,OPEN,WEBCAM:OPEN:E45 Aalborg,230,194,194,120
WEBCAM,OPEN,WEBCAM:OPEN:E20/E47 Solrød,218,197,197,145
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Limfj.broen N,216,165,165,130
WEBCAM,OPEN,WEBCAM:OPEN:E20 Vissenbjerg Ø,214,180,180,144
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:ABOUT_APP,208,181,181,160
views,entered,Area/Custom,206,166,166,57
WEBCAM,OPEN,WEBCAM:OPEN:E20/E47/O4 Ishøj,200,165,165,131
WEBCAM,OPEN,WEBCAM:OPEN:E20 Lillebæltsbroen,187,167,167,110
WEBCAM,OPEN,WEBCAM:OPEN:Rute 40 Skagen V-S,186,176,176,94
WEBCAM,OPEN,WEBCAM:OPEN:E20 Kauslunde V,184,147,147,98
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:applink:Vintertrafik app,159,140,140,128
WEBCAM,OPEN,WEBCAM:OPEN:E45 Horsens - V,154,131,131,102
WEBCAM,OPEN,WEBCAM:OPEN:Rute 313 Nørre Aaby,149,128,128,110
WEBCAM,OPEN,WEBCAM:OPEN:E45 Ejer Baunehøj,148,137,137,112
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:SENDPOSITION_ON,136,130,130,123
WEBCAM,OPEN,WEBCAM:OPEN:E39 Bjergby,130,127,127,91
WEBCAM,OPEN,"WEBCAM:OPEN:E45/15 Århus V, mod Ø",125,112,112,93
WEBCAM,OPEN,WEBCAM:OPEN:Kalvebod - V,125,112,112,67
WEBCAM,OPEN,WEBCAM:OPEN:E47/E55 Algestrup S,117,99,99,77
WEBCAM,OPEN,WEBCAM:OPEN:Center Boulevard,115,94,94,47
WEBCAM,OPEN,WEBCAM:OPEN:E20 Storebæltbroen,114,110,110,89
WEBCAM,OPEN,WEBCAM:OPEN:Taulov M50 MTX - V,114,106,106,88
WEBCAM,OPEN,WEBCAM:OPEN:E45 Haderslev,113,99,99,68
WEBCAM,OPEN,WEBCAM:OPEN:Skovby - N,110,71,71,49
WEBCAM,OPEN,WEBCAM:OPEN:Sindal - V,109,105,105,83
WEBCAM,OPEN,WEBCAM:OPEN:Odense Syd - V,108,95,95,79
WEBCAM,OPEN,WEBCAM:OPEN:E47 Gladsaxe,100,87,87,62
WEBCAM,OPEN,WEBCAM:OPEN:E47 Jyllingevej,100,80,80,62
WEBCAM,OPEN,WEBCAM:OPEN:E45 Hylkedalbroen S,99,92,92,72
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Limfj.broen S,99,88,88,73
WEBCAM,OPEN,WEBCAM:OPEN:E39 Brønderslev - S,98,91,91,70
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,91,68,68,62
WEBCAM,OPEN,WEBCAM:OPEN:E20 Kalvebodbroen S,91,87,87,69
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Brøndby,91,78,78,67
WEBCAM,OPEN,WEBCAM:OPEN:Bakkebølle - Ø,90,72,72,48
WEBCAM,OPEN,WEBCAM:OPEN:Søften - N,90,82,82,67
WEBCAM,OPEN,WEBCAM:OPEN:E45/E39 Vendsyssel,89,50,50,44
WEBCAM,OPEN,WEBCAM:OPEN:Vallensbæk S - V,89,77,77,69
WEBCAM,OPEN,WEBCAM:OPEN:E45 Tilst,88,72,72,64
WEBCAM,OPEN,WEBCAM:OPEN:Kolding N MTX - SV,87,71,71,62
