# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20181001-20181031
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-S",13,12,12,9
LIST,SELECT,LIST:SELECT:section:P4 Trafik,12,10,10,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bispeengbuen---SØ,12,11,11,9
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Fiskebækbroen-N,12,12,12,10
LIST,SELECT,LIST:SELECT:itemtype_P4Area,11,9,9,6
LIST,SELECT,LIST:SELECT:section:Lokaltog - Hovedstaden,11,6,6,5
LIST,SELECT,LIST:SELECT:section:Rejsetider,11,11,11,10
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Brådebæk,11,10,10,9
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Voldgade,11,11,11,11
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Center Boulevard,11,5,5,1
EVENT,OPEN,EVENT:OPEN:fullscreen:metro,10,9,9,9
LIST,SELECT,LIST:SELECT:itemtype_Metro,10,9,9,9
LIST,SELECT,LIST:SELECT:itemtype_STrain,10,7,7,7
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_DELETE,10,8,8,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ballerup-Boulevard---V,10,8,8,7
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vigerslevvej,10,10,10,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-SØ,10,8,8,7
EVENT,OPEN,EVENT:OPEN:fullscreen:s-train,9,7,7,7
EVENT,OPEN,EVENT:OPEN:fullscreen:train,9,8,8,8
LIST,OPEN,(not set),9,8,8,3
LIST,SELECT,LIST:SELECT:itemtype_Train,9,8,8,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Randers,9,6,6,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-142-Kpr.-Fr.-Bro-V,9,7,7,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hillerød,9,9,9,8
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_MUTE,8,8,8,8
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Albertslund-O4,8,8,8,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Kbh.-Lufthavn-V,8,7,7,7
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-Ø",8,4,4,1
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:FEEDBACK,7,7,7,7
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Gedser N,7,7,7,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Gedser S,7,7,7,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kalvebod - V,7,7,7,3
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-SØ",7,6,6,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-S,7,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Algestrup-S,7,6,6,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Gedser-S,7,7,7,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nordhavn,7,6,6,6
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Brogårdsvej,7,7,7,5
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:NOTIFICATION_UNMUTE,6,6,6,6
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 142 Kpr. Fr. Bro V,6,4,4,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 142 Kpr. Fr. Bro Ø,6,4,4,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Salby-Ø,6,6,6,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Helsingør-SV,6,5,5,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ruten,6,5,5,5
SUBSCRIPTIONS_OVERVIEW,SELECT,SUBSCRIPTIONS_OVERVIEW:SELECT:ROUTE_AREA_CATEGORIES_CHANGE,5,4,4,4
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Stavreby,5,5,5,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E55-Stavreby,5,5,5,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvistgård---SV,5,4,4,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ringsted_13,5,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Bernstorffsvej,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slotsherrensvej,5,5,5,5
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Bagsværd - N,4,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Ønslev,4,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Lille-Skensved---V,4,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Arnakke-NV,4,4,4,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Søften---N,4,3,3,3
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventB,3,3,3,3
LIST,SELECT,LIST:SELECT:itemtype_WebCam,3,3,3,3
MAP,SELECT,MAP:SELECT:Vejarbejder,3,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ballerup Boulevard - V,3,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47/O4 Ishøj,3,3,3,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Ønslev,3,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bakkebølle---Ø,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Storebæltbroen,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47/O4-Ishøj---N,3,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Gørløse-S,3,2,2,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kalvehave-V,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvanløse---Ø,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nivå---N,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nygård---V,3,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hundested,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Lumsås---SØ,3,3,3,2
WEBCAM,UNFOLLOW,"WEBCAM:UNFOLLOW:E20 København C, N",3,3,3,2
LIST,SELECT,LIST:SELECT:itemtype_String,2,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kalvebodbroen S,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Karlslunde rasteplads - N,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Solrød,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Helsingør SV,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Hillerød N - Ø,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kalvehave V,2,2,2,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro SØ,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Nordhavn,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Søften - N,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Boulevard,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Strandvej,2,2,2,2
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:Byens-bro-,-Odense---SV",2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Lillebæltsbroen,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Ringsted,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Sadderup-V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Gudenåen,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Kolding---NV,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Everdrup,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grevinge---S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grønnemose-Alle---Ø,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Haverslev---N,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hornbækvej---N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kongstrup---V,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-14-Gelsted-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Lyngbyvej-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Høje-Tåstrup,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-211-Måløv,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-315-Dalby,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-507-Gjerlev-S,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rødby-Havn,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Stevnstrup---NØ,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vemmelev---V,2,2,2,2
NAVIGATIONMENU,SELECT,NAVIGATIONMENU:SELECT:AUTOPLAY_ON,1,1,1,1
SUBSCRIPTIONS_OVERVIEW,OPEN,SUBSCRIPTIONS_OVERVIEW:OPEN:TRAFFIC,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Bakkebølle - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Bakkebølle - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Bispeengbuen - SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Center Boulevard,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kalvebodbroen N,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, N",1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, SØ",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 vest for Nyborg V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Roskildevej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Fiskebækbroen N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Hillerød N - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kvistgård - NØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kvistgård - SV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langebro NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Nygård - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ringsted_13,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 23 Jyderup V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 23 Jyderup Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rødby Havn,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vemmelev - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vemmelev - Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Borup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Fjelsted-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Vissenbjerg-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Karlslunde-rasteplads---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Ejer-Bavnehøj-V---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Haderslev,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Hylkedalbroen-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Aalborg,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E45/15-Århus-V,-mod-Ø",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45/E39-Vendsyssel,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sakskøbing,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sandbjerg-N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Bårse-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Rønnede-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Herning-nord---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hobro---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Industrivej,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kliplev---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Klippinge---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kolding-N-MTX---SV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Magleby---V,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:Næstved,-Ring-Nord---V",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Odense-MTX---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Osted---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rudbøl-grænseoverg.,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-11-Horne,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-165-Bullerup,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-175-Rømø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-180-Krebsen-SV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-180-St.mesterv.-SV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-22-Kalundborg,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-23-Jyderup-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-269-Haslev,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-303-Villestofte,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-313-Nørre-Aaby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-38-Aakirkeby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-507-Hadsundbroen,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-507-Terndrup-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-53-Skibby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-54-Boserup-skov,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slagelse-Omfartsvej---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Slangerupvej-Hillerød---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sorø---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Taulov-M50-MTX---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vig---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vrå---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ørum-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Stillinge,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Bagsværd - N,1,1,1,1
WEBCAM,UNFOLLOW,"WEBCAM:UNFOLLOW:E20 København C, Ø",1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47 Roskildevej,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Langebro SØ,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Ringsted_13,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 16 Hareskoven,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Søften - N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Vallensbæk S - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Vemmelev - V,1,1,1,1
