# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20180101-20180131
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47/O4-Ishøj,5,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Brådebæk,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Jyllingevej,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ringsted_13,5,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Bernstorffsvej,5,4,4,4
EVENT,UNFOLLOW,EVENT:UNFOLLOW:TrafficEventA,4,3,3,3
LIST,SELECT,LIST:SELECT:itemtype_RoadWork,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Allerød-S,4,4,4,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Roskilde_10,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Lyngbyvej-S,4,4,4,4
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Taastrup-V---V,4,4,4,4
Activity,Start,Screen start: HovedstadenApplication:MainActivity,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Amager-Strandvej,3,3,3,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Buddinge,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Helsingør-SV,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Humlebæk-S,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Lyngby,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-19-Brogårdsvej,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-53-Skibby,3,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sorø---V,3,3,3,3
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vigerslevvej,3,3,3,2
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,2,2,2,1
LIST,SELECT,LIST:SELECT:itemtype_String,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Kbh. Lufthavn V,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Albertslund-O4,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Solrød,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Brøndby,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sandbjerg-N,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Grønnemose-Alle---Ø,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Gørløse-S,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Hillerød-N---V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Baldersbr.-V,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-21-Vallensbæk,2,2,2,2
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Søften---N,2,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Langebro NV,2,2,2,2
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Amager Boulevard,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ballerup Boulevard - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kalvebodbroen N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kalvebodbroen S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kbh. Lufthavn V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Kbh. Lufthavn Ø,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, N",1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, S",1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, SØ",1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:E20 København C, Ø",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kalvebod - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 16 Hareskoven,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Voldgade,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Center Boulevard,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Bakkebølle---Ø,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Fullscreen:E20-København-C,-Ø",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Nyborg-C---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Ringsted,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20-Salby-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Greve,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E20/E47-Karlslunde-rasteplads---S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Ejer-Bavnehøj-V---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E45-Horsens---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47-Sakskøbing,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Algestrup-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Bårse-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:E47/E55-Rønnede-S,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kalvehave-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Kvanløse---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Magleby---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Nykøbing-Falster---N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Osted---NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-14-Ringsted,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-16-Hundested,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-22-Fuglebjerg,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-22-Høng,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-23-Jyderup-V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-23-Jyderup-Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-255-Hvalsø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rute-38-Aakirkeby,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ruten,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Rødby-Havn,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Sorø---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vemmelev---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Vemmelev---Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Ølsted---V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Alle-NV,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Fullscreen:Øster-Stillinge,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Amager Boulevard,1,1,1,1
